220.0	0.0
220.5	0.0
221.0	0.0
221.5	0.0
222.0	0.0
222.5	0.0
223.0	0.0
223.5	0.0
224.0	0.0
224.5	0.0
225.0	0.0
225.5	0.0
226.0	0.0
226.5	0.0
227.0	0.0
227.5	0.0
228.0	0.0
228.5	0.0
229.0	0.0
229.5	0.0
230.0	0.0
230.5	0.0
231.0	0.0
231.5	0.0
232.0	0.0
232.5	0.0
233.0	0.0
233.5	0.0
234.0	0.0
234.5	0.0
235.0	0.0
235.5	0.0
236.0	0.0
236.5	0.0
237.0	0.0
237.5	0.0
238.0	0.0
238.5	0.0
239.0	0.0
239.5	0.0
240.0	0.0
240.5	0.0
241.0	0.0
241.5	0.0
242.0	0.0
242.5	0.0
243.0	0.0
243.5	0.0
244.0	0.0
244.5	0.0
245.0	0.0
245.5	0.0
246.0	0.0
246.5	0.0
247.0	0.0
247.5	0.0
248.0	0.0
248.5	0.0
249.0	0.0
249.5	0.0
250.0	0.0
250.5	0.0
251.0	0.0
251.5	0.0
252.0	0.0
252.5	0.0
253.0	0.0
253.5	0.0
254.0	0.0
254.5	0.0
255.0	0.0
255.5	0.0
256.0	0.0
256.5	0.0
257.0	0.0
257.5	0.0
258.0	0.0
258.5	0.0
259.0	0.0
259.5	0.0
260.0	0.0
260.5	0.0
261.0	0.0
261.5	0.0
262.0	0.0
262.5	0.0
263.0	0.0
263.5	0.0
264.0	0.0
264.5	0.0
265.0	0.0
265.5	0.0
266.0	0.0
266.5	0.0
267.0	0.0
267.5	0.0
268.0	0.0
268.5	0.0
269.0	0.0
269.5	0.0
270.0	0.0
270.5	0.0
271.0	0.0
271.5	0.0
272.0	0.0
272.5	0.0
273.0	0.0
273.5	0.0
274.0	0.0
274.5	0.0
275.0	0.0
275.5	0.0
276.0	0.0
276.5	0.0
277.0	0.0
277.5	0.0
278.0	0.0
278.5	0.0
279.0	0.0
279.5	0.0
280.0	0.0
280.5	0.0
281.0	0.0
281.5	0.0
282.0	0.0
282.5	0.0
283.0	0.0
283.5	0.0
284.0	0.0
284.5	0.0
285.0	0.0
285.5	0.0
286.0	0.0
286.5	0.0
287.0	0.0
287.5	0.0
288.0	0.0
288.5	0.0
289.0	0.0
289.5	0.0
290.0	0.0
290.5	0.0
291.0	0.0
291.5	0.0
292.0	0.0
292.5	0.0
293.0	0.0
293.5	0.0
294.0	0.0
294.5	0.0
295.0	0.0
295.5	0.0
296.0	0.0
296.5	0.0
297.0	0.0
297.5	0.0
298.0	0.0
298.5	0.0
299.0	0.0
299.5	0.0
300.0	0.0
300.5	0.0
301.0	0.0
301.5	0.0
302.0	0.0
302.5	0.0
303.0	0.0
303.5	0.0
